"date","value","type","groupid","group","underlyer"
"2010-03-16",90.31,"future",238,"NEG","USDJPY"
"2010-03-17",90.31,"future",238,"NEG","USDJPY"
"2010-03-18",90.39,"future",238,"NEG","USDJPY"
"2010-03-19",90.55,"future",238,"NEG","USDJPY"
"2010-03-22",90.14,"future",238,"NEG","USDJPY"
"2010-03-23",90.4,"future",238,"NEG","USDJPY"
"2010-03-24",92.3,"future",238,"NEG","USDJPY"
"2010-03-25",92.73,"future",238,"NEG","USDJPY"
"2010-03-26",92.52,"future",238,"NEG","USDJPY"
"2010-03-29",92.46,"future",238,"NEG","USDJPY"
"2010-03-30",92.77,"future",238,"NEG","USDJPY"
"2010-03-31",93.47,"future",238,"NEG","USDJPY"
"2010-04-01",93.82,"future",238,"NEG","USDJPY"
"2010-04-02",94.61,"future",238,"NEG","USDJPY"
"2010-04-05",94.37,"future",238,"NEG","USDJPY"
"2010-04-06",93.79,"future",238,"NEG","USDJPY"
"2010-04-07",93.36,"future",238,"NEG","USDJPY"
"2010-04-08",93.38,"future",238,"NEG","USDJPY"
"2010-04-09",93.18,"future",238,"NEG","USDJPY"
"2010-04-12",93.24,"future",238,"NEG","USDJPY"
"2010-04-13",93.2,"future",238,"NEG","USDJPY"
"2010-04-14",93.23,"future",238,"NEG","USDJPY"
"2010-04-15",93.03,"future",238,"NEG","USDJPY"
"2010-04-16",92.17,"future",238,"NEG","USDJPY"
"2010-04-19",92.4,"future",238,"NEG","USDJPY"
"2010-04-20",93.22,"future",238,"NEG","USDJPY"
"2010-04-21",93.19,"future",238,"NEG","USDJPY"
"2010-04-22",93.49,"future",238,"NEG","USDJPY"
"2010-04-23",93.97,"future",238,"NEG","USDJPY"
"2010-04-26",93.96,"future",238,"NEG","USDJPY"
"2010-04-27",93.27,"future",238,"NEG","USDJPY"
"2010-04-28",94.03,"future",238,"NEG","USDJPY"
"2010-04-29",94.03,"future",238,"NEG","USDJPY"
"2010-04-30",93.85,"future",238,"NEG","USDJPY"
"2010-05-03",94.54,"future",238,"NEG","USDJPY"
"2010-05-04",94.54,"future",238,"NEG","USDJPY"
"2010-05-05",93.81,"future",238,"NEG","USDJPY"
"2010-05-06",90.58,"future",238,"NEG","USDJPY"
"2010-05-07",91.59,"future",238,"NEG","USDJPY"
"2010-05-10",93.3,"future",238,"NEG","USDJPY"
"2010-05-11",92.65,"future",238,"NEG","USDJPY"
"2010-05-12",93.24,"future",238,"NEG","USDJPY"
"2010-05-13",92.75,"future",238,"NEG","USDJPY"
"2010-05-14",92.47,"future",238,"NEG","USDJPY"
"2010-05-17",92.59,"future",238,"NEG","USDJPY"
"2010-05-18",92.23,"future",238,"NEG","USDJPY"
"2010-05-19",91.71,"future",238,"NEG","USDJPY"
"2010-05-20",89.69,"future",238,"NEG","USDJPY"
"2010-05-21",90,"future",238,"NEG","USDJPY"
"2010-05-24",90.29,"future",238,"NEG","USDJPY"
"2010-05-25",90.23,"future",238,"NEG","USDJPY"
"2010-05-26",89.92,"future",238,"NEG","USDJPY"
"2010-05-27",91.04,"future",238,"NEG","USDJPY"
"2010-05-28",91.06,"future",238,"NEG","USDJPY"
"2010-05-31",91.27,"future",238,"NEG","USDJPY"
"2010-06-01",90.95,"future",238,"NEG","USDJPY"
"2010-06-02",92.13,"future",238,"NEG","USDJPY"
"2010-06-03",92.71,"future",238,"NEG","USDJPY"
"2010-06-04",91.9,"future",238,"NEG","USDJPY"
"2010-06-07",91.37,"future",238,"NEG","USDJPY"
"2010-06-08",91.46,"future",238,"NEG","USDJPY"
"2010-06-09",91.3,"future",238,"NEG","USDJPY"
"2010-06-10",91.34,"future",238,"NEG","USDJPY"
"2010-06-11",91.65,"future",238,"NEG","USDJPY"
"2010-06-14",91.58,"future",238,"NEG","USDJPY"
"2010-06-15",91.46,"future",238,"NEG","USDJPY"
"2010-06-16",91.44,"future",238,"NEG","USDJPY"
"2010-06-17",91.01,"future",238,"NEG","USDJPY"
"2010-06-18",90.71,"future",238,"NEG","USDJPY"
"2010-06-21",91.11,"future",238,"NEG","USDJPY"
"2010-06-22",90.57,"future",238,"NEG","USDJPY"
"2010-06-23",89.82,"future",238,"NEG","USDJPY"
"2010-06-24",89.61,"future",238,"NEG","USDJPY"
"2010-06-25",89.23,"future",238,"NEG","USDJPY"
"2010-06-28",89.37,"future",238,"NEG","USDJPY"
"2010-06-29",88.6,"future",238,"NEG","USDJPY"
"2010-06-30",88.43,"future",238,"NEG","USDJPY"
"2010-07-01",87.6,"future",238,"NEG","USDJPY"
"2010-07-02",87.75,"future",238,"NEG","USDJPY"
"2010-07-05",87.77,"future",238,"NEG","USDJPY"
"2010-07-06",87.52,"future",238,"NEG","USDJPY"
"2010-07-07",87.7,"future",238,"NEG","USDJPY"
"2010-07-08",88.36,"future",238,"NEG","USDJPY"
"2010-07-09",88.62,"future",238,"NEG","USDJPY"
"2010-07-12",88.62,"future",238,"NEG","USDJPY"
"2010-07-13",88.74,"future",238,"NEG","USDJPY"
"2010-07-14",88.41,"future",238,"NEG","USDJPY"
"2010-07-15",87.4,"future",238,"NEG","USDJPY"
"2010-07-16",86.57,"future",238,"NEG","USDJPY"
"2010-07-19",86.69,"future",238,"NEG","USDJPY"
"2010-07-20",87.51,"future",238,"NEG","USDJPY"
"2010-07-21",87.05,"future",238,"NEG","USDJPY"
"2010-07-22",86.95,"future",238,"NEG","USDJPY"
"2010-07-23",87.46,"future",238,"NEG","USDJPY"
"2010-07-26",86.88,"future",238,"NEG","USDJPY"
"2010-07-27",87.9,"future",238,"NEG","USDJPY"
"2010-07-28",87.47,"future",238,"NEG","USDJPY"
"2010-07-29",86.79,"future",238,"NEG","USDJPY"
"2010-07-30",86.47,"future",238,"NEG","USDJPY"
"2010-08-02",86.5,"future",238,"NEG","USDJPY"
"2010-08-03",85.79,"future",238,"NEG","USDJPY"
"2010-08-04",86.27,"future",238,"NEG","USDJPY"
"2010-08-05",85.82,"future",238,"NEG","USDJPY"
"2010-08-06",85.51,"future",238,"NEG","USDJPY"
"2010-08-09",85.94,"future",238,"NEG","USDJPY"
"2010-08-10",85.44,"future",238,"NEG","USDJPY"
"2010-08-11",85.32,"future",238,"NEG","USDJPY"
"2010-08-12",85.9,"future",238,"NEG","USDJPY"
"2010-08-13",86.2,"future",238,"NEG","USDJPY"
"2010-08-16",85.33,"future",238,"NEG","USDJPY"
"2010-08-17",85.53,"future",238,"NEG","USDJPY"
"2010-08-18",85.46,"future",238,"NEG","USDJPY"
"2010-08-19",85.39,"future",238,"NEG","USDJPY"
"2010-08-20",85.62,"future",238,"NEG","USDJPY"
"2010-08-23",85.16,"future",238,"NEG","USDJPY"
"2010-08-24",83.9,"future",238,"NEG","USDJPY"
"2010-08-25",84.58,"future",238,"NEG","USDJPY"
"2010-08-26",84.45,"future",238,"NEG","USDJPY"
"2010-08-27",85.23,"future",238,"NEG","USDJPY"
"2010-08-30",84.62,"future",238,"NEG","USDJPY"
"2010-08-31",84.2,"future",238,"NEG","USDJPY"
"2010-09-01",84.44,"future",238,"NEG","USDJPY"
"2010-09-02",84.28,"future",238,"NEG","USDJPY"
"2010-09-03",84.31,"future",238,"NEG","USDJPY"
"2010-09-06",84.21,"future",238,"NEG","USDJPY"
"2010-09-07",83.83,"future",238,"NEG","USDJPY"
"2010-09-08",83.88,"future",238,"NEG","USDJPY"
"2010-09-09",83.78,"future",238,"NEG","USDJPY"
"2010-09-10",84.15,"future",238,"NEG","USDJPY"
"2010-09-13",83.71,"future",238,"NEG","USDJPY"
"2010-09-14",83.04,"future",238,"NEG","USDJPY"
"2010-09-15",85.75,"future",238,"NEG","USDJPY"
"2010-09-16",85.78,"future",238,"NEG","USDJPY"
"2010-09-17",85.86,"future",238,"NEG","USDJPY"
"2010-09-20",85.69,"future",238,"NEG","USDJPY"
"2010-09-21",85.09,"future",238,"NEG","USDJPY"
"2010-09-22",84.5,"future",238,"NEG","USDJPY"
"2010-09-23",84.38,"future",238,"NEG","USDJPY"
"2010-09-24",84.21,"future",238,"NEG","USDJPY"
"2010-09-27",84.29,"future",238,"NEG","USDJPY"
"2010-09-28",83.87,"future",238,"NEG","USDJPY"
"2010-09-29",83.7,"future",238,"NEG","USDJPY"
"2010-09-30",83.53,"future",238,"NEG","USDJPY"
"2010-10-01",83.22,"future",238,"NEG","USDJPY"
"2010-10-04",83.36,"future",238,"NEG","USDJPY"
"2010-10-05",83.22,"future",238,"NEG","USDJPY"
"2010-10-06",82.93,"future",238,"NEG","USDJPY"
"2010-10-07",82.41,"future",238,"NEG","USDJPY"
"2010-10-08",81.93,"future",238,"NEG","USDJPY"
"2010-10-11",82.07,"future",238,"NEG","USDJPY"
"2010-10-12",81.72,"future",238,"NEG","USDJPY"
"2010-10-13",81.81,"future",238,"NEG","USDJPY"
"2010-10-14",81.48,"future",238,"NEG","USDJPY"
"2010-10-15",81.45,"future",238,"NEG","USDJPY"
"2010-10-18",81.27,"future",238,"NEG","USDJPY"
"2010-10-19",81.59,"future",238,"NEG","USDJPY"
"2010-10-20",81.09,"future",238,"NEG","USDJPY"
"2010-10-21",81.33,"future",238,"NEG","USDJPY"
"2010-10-22",81.38,"future",238,"NEG","USDJPY"
"2010-10-25",80.81,"future",238,"NEG","USDJPY"
"2010-10-26",81.43,"future",238,"NEG","USDJPY"
"2010-10-27",81.75,"future",238,"NEG","USDJPY"
"2010-10-28",81.03,"future",238,"NEG","USDJPY"
"2010-10-29",80.4,"future",238,"NEG","USDJPY"
"2010-11-01",80.51,"future",238,"NEG","USDJPY"
"2010-11-02",80.63,"future",238,"NEG","USDJPY"
"2010-11-03",81.07,"future",238,"NEG","USDJPY"
"2010-11-04",80.75,"future",238,"NEG","USDJPY"
"2010-11-05",81.26,"future",238,"NEG","USDJPY"
"2010-11-08",81.18,"future",238,"NEG","USDJPY"
"2010-11-09",81.69,"future",238,"NEG","USDJPY"
"2010-11-10",82.28,"future",238,"NEG","USDJPY"
"2010-11-11",82.49,"future",238,"NEG","USDJPY"
"2010-11-12",82.53,"future",238,"NEG","USDJPY"
"2010-11-15",83.07,"future",238,"NEG","USDJPY"
"2010-11-16",83.29,"future",238,"NEG","USDJPY"
"2010-11-17",83.18,"future",238,"NEG","USDJPY"
"2010-11-18",83.52,"future",238,"NEG","USDJPY"
"2010-11-19",83.55,"future",238,"NEG","USDJPY"
"2010-11-22",83.33,"future",238,"NEG","USDJPY"
"2010-11-23",83.16,"future",238,"NEG","USDJPY"
"2010-11-24",83.54,"future",238,"NEG","USDJPY"
"2010-11-25",83.6,"future",238,"NEG","USDJPY"
"2010-11-26",84.1,"future",238,"NEG","USDJPY"
"2010-11-29",84.26,"future",238,"NEG","USDJPY"
"2010-11-30",83.69,"future",238,"NEG","USDJPY"
"2010-12-01",84.19,"future",238,"NEG","USDJPY"
"2010-12-02",83.82,"future",238,"NEG","USDJPY"
"2010-12-03",82.53,"future",238,"NEG","USDJPY"
"2010-12-06",82.66,"future",238,"NEG","USDJPY"
"2010-12-07",83.49,"future",238,"NEG","USDJPY"
"2010-12-08",84.04,"future",238,"NEG","USDJPY"
"2010-12-09",83.76,"future",238,"NEG","USDJPY"
"2010-12-10",83.95,"future",238,"NEG","USDJPY"
"2010-12-13",83.39,"future",238,"NEG","USDJPY"
"2010-12-14",83.66,"future",238,"NEG","USDJPY"
"2010-12-15",84.24,"future",238,"NEG","USDJPY"
"2010-12-16",83.91,"future",238,"NEG","USDJPY"
"2010-12-17",83.98,"future",238,"NEG","USDJPY"
"2010-12-20",83.77,"future",238,"NEG","USDJPY"
"2010-12-21",83.75,"future",238,"NEG","USDJPY"
"2010-12-22",83.57,"future",238,"NEG","USDJPY"
"2010-12-23",82.91,"future",238,"NEG","USDJPY"
"2010-12-24",82.88,"future",238,"NEG","USDJPY"
"2010-12-27",82.81,"future",238,"NEG","USDJPY"
"2010-12-28",82.38,"future",238,"NEG","USDJPY"
"2010-12-29",81.62,"future",238,"NEG","USDJPY"
"2010-12-30",81.53,"future",238,"NEG","USDJPY"
"2010-12-31",81.12,"future",238,"NEG","USDJPY"
"2011-01-03",81.74,"future",238,"NEG","USDJPY"
"2011-01-04",82.04,"future",238,"NEG","USDJPY"
"2011-01-05",83.25,"future",238,"NEG","USDJPY"
"2011-01-06",83.33,"future",238,"NEG","USDJPY"
"2011-01-07",83.15,"future",238,"NEG","USDJPY"
"2011-01-10",82.71,"future",238,"NEG","USDJPY"
"2011-01-11",83.24,"future",238,"NEG","USDJPY"
"2011-01-12",83,"future",238,"NEG","USDJPY"
"2011-01-13",82.81,"future",238,"NEG","USDJPY"
"2011-01-14",82.87,"future",238,"NEG","USDJPY"
"2011-01-17",82.68,"future",238,"NEG","USDJPY"
"2011-01-18",82.56,"future",238,"NEG","USDJPY"
"2011-01-19",82.02,"future",238,"NEG","USDJPY"
"2011-01-20",83.01,"future",238,"NEG","USDJPY"
"2011-01-21",82.57,"future",238,"NEG","USDJPY"
"2011-01-24",82.53,"future",238,"NEG","USDJPY"
"2011-01-25",82.25,"future",238,"NEG","USDJPY"
"2011-01-26",82.17,"future",238,"NEG","USDJPY"
"2011-01-27",82.92,"future",238,"NEG","USDJPY"
"2011-01-28",82.12,"future",238,"NEG","USDJPY"
"2011-01-31",82.04,"future",238,"NEG","USDJPY"
"2011-02-01",81.35,"future",238,"NEG","USDJPY"
"2011-02-02",81.55,"future",238,"NEG","USDJPY"
"2011-02-03",81.63,"future",238,"NEG","USDJPY"
"2011-02-04",82.18,"future",238,"NEG","USDJPY"
"2011-02-07",82.33,"future",238,"NEG","USDJPY"
"2011-02-08",82.36,"future",238,"NEG","USDJPY"
"2011-02-09",82.36,"future",238,"NEG","USDJPY"
"2011-02-10",83.23,"future",238,"NEG","USDJPY"
"2011-02-11",83.43,"future",238,"NEG","USDJPY"
"2011-02-14",83.32,"future",238,"NEG","USDJPY"
"2011-02-15",83.77,"future",238,"NEG","USDJPY"
"2004-11-15",0.70105,"past",70,"NEG","EURGBP"
"2004-11-16",0.69926,"past",70,"NEG","EURGBP"
"2004-11-17",0.70086,"past",70,"NEG","EURGBP"
"2004-11-18",0.70052,"past",70,"NEG","EURGBP"
"2004-11-19",0.70131,"past",70,"NEG","EURGBP"
"2004-11-22",0.7014,"past",70,"NEG","EURGBP"
"2004-11-23",0.70033,"past",70,"NEG","EURGBP"
"2004-11-24",0.70084,"past",70,"NEG","EURGBP"
"2004-11-25",0.70085,"past",70,"NEG","EURGBP"
"2004-11-26",0.70198,"past",70,"NEG","EURGBP"
"2004-11-29",0.70133,"past",70,"NEG","EURGBP"
"2004-11-30",0.69539,"past",70,"NEG","EURGBP"
"2004-12-01",0.68987,"past",70,"NEG","EURGBP"
"2004-12-02",0.6895,"past",70,"NEG","EURGBP"
"2004-12-03",0.6922,"past",70,"NEG","EURGBP"
"2004-12-06",0.69149,"past",70,"NEG","EURGBP"
"2004-12-07",0.68985,"past",70,"NEG","EURGBP"
"2004-12-08",0.68938,"past",70,"NEG","EURGBP"
"2004-12-09",0.69131,"past",70,"NEG","EURGBP"
"2004-12-10",0.69073,"past",70,"NEG","EURGBP"
"2004-12-13",0.69145,"past",70,"NEG","EURGBP"
"2004-12-14",0.68985,"past",70,"NEG","EURGBP"
"2004-12-15",0.68968,"past",70,"NEG","EURGBP"
"2004-12-16",0.68535,"past",70,"NEG","EURGBP"
"2004-12-17",0.68532,"past",70,"NEG","EURGBP"
"2004-12-20",0.68814,"past",70,"NEG","EURGBP"
"2004-12-21",0.69356,"past",70,"NEG","EURGBP"
"2004-12-22",0.69845,"past",70,"NEG","EURGBP"
"2004-12-23",0.7025,"past",70,"NEG","EURGBP"
"2004-12-24",0.70343,"past",70,"NEG","EURGBP"
"2004-12-27",0.7042,"past",70,"NEG","EURGBP"
"2004-12-28",0.70607,"past",70,"NEG","EURGBP"
"2004-12-29",0.70924,"past",70,"NEG","EURGBP"
"2004-12-30",0.70823,"past",70,"NEG","EURGBP"
"2004-12-31",0.70657,"past",70,"NEG","EURGBP"
"2005-01-03",0.70705,"past",70,"NEG","EURGBP"
"2005-01-04",0.7054,"past",70,"NEG","EURGBP"
"2005-01-05",0.70445,"past",70,"NEG","EURGBP"
"2005-01-06",0.7025,"past",70,"NEG","EURGBP"
"2005-01-07",0.69765,"past",70,"NEG","EURGBP"
"2005-01-10",0.69715,"past",70,"NEG","EURGBP"
"2005-01-11",0.69786,"past",70,"NEG","EURGBP"
"2005-01-12",0.7011,"past",70,"NEG","EURGBP"
"2005-01-13",0.70245,"past",70,"NEG","EURGBP"
"2005-01-14",0.70095,"past",70,"NEG","EURGBP"
"2005-01-17",0.70272,"past",70,"NEG","EURGBP"
"2005-01-18",0.69758,"past",70,"NEG","EURGBP"
"2005-01-19",0.69525,"past",70,"NEG","EURGBP"
"2005-01-20",0.6926,"past",70,"NEG","EURGBP"
"2005-01-21",0.69497,"past",70,"NEG","EURGBP"
"2005-01-24",0.69435,"past",70,"NEG","EURGBP"
"2005-01-25",0.696,"past",70,"NEG","EURGBP"
"2005-01-26",0.6946,"past",70,"NEG","EURGBP"
"2005-01-27",0.69035,"past",70,"NEG","EURGBP"
"2005-01-28",0.69065,"past",70,"NEG","EURGBP"
"2005-01-31",0.69245,"past",70,"NEG","EURGBP"
"2005-02-01",0.69245,"past",70,"NEG","EURGBP"
"2005-02-02",0.6908,"past",70,"NEG","EURGBP"
"2005-02-03",0.6894,"past",70,"NEG","EURGBP"
"2005-02-04",0.6861,"past",70,"NEG","EURGBP"
"2005-02-07",0.68685,"past",70,"NEG","EURGBP"
"2005-02-08",0.6881,"past",70,"NEG","EURGBP"
"2005-02-09",0.68909,"past",70,"NEG","EURGBP"
"2005-02-10",0.68895,"past",70,"NEG","EURGBP"
"2005-02-11",0.6886,"past",70,"NEG","EURGBP"
"2005-02-14",0.6873,"past",70,"NEG","EURGBP"
"2005-02-15",0.68661,"past",70,"NEG","EURGBP"
"2005-02-16",0.6911,"past",70,"NEG","EURGBP"
"2005-02-17",0.6896,"past",70,"NEG","EURGBP"
"2005-02-18",0.6901,"past",70,"NEG","EURGBP"
"2005-02-21",0.68885,"past",70,"NEG","EURGBP"
"2005-02-22",0.6936,"past",70,"NEG","EURGBP"
"2005-02-23",0.69245,"past",70,"NEG","EURGBP"
"2005-02-24",0.69105,"past",70,"NEG","EURGBP"
"2005-02-25",0.69005,"past",70,"NEG","EURGBP"
"2005-02-28",0.68855,"past",70,"NEG","EURGBP"
"2005-03-01",0.68645,"past",70,"NEG","EURGBP"
"2005-03-02",0.68649,"past",70,"NEG","EURGBP"
"2005-03-03",0.6875,"past",70,"NEG","EURGBP"
"2005-03-04",0.68857,"past",70,"NEG","EURGBP"
"2005-03-07",0.69015,"past",70,"NEG","EURGBP"
"2005-03-08",0.69177,"past",70,"NEG","EURGBP"
"2005-03-09",0.69543,"past",70,"NEG","EURGBP"
"2005-03-10",0.6979,"past",70,"NEG","EURGBP"
"2005-03-11",0.6986,"past",70,"NEG","EURGBP"
"2005-03-14",0.69855,"past",70,"NEG","EURGBP"
"2005-03-15",0.69555,"past",70,"NEG","EURGBP"
"2005-03-16",0.69657,"past",70,"NEG","EURGBP"
"2005-03-17",0.69484,"past",70,"NEG","EURGBP"
"2005-03-18",0.69335,"past",70,"NEG","EURGBP"
"2005-03-21",0.69379,"past",70,"NEG","EURGBP"
"2005-03-22",0.6937,"past",70,"NEG","EURGBP"
"2005-03-23",0.69474,"past",70,"NEG","EURGBP"
"2005-03-24",0.69227,"past",70,"NEG","EURGBP"
"2005-03-25",0.69265,"past",70,"NEG","EURGBP"
"2005-03-28",0.69097,"past",70,"NEG","EURGBP"
"2005-03-29",0.68946,"past",70,"NEG","EURGBP"
"2005-03-30",0.68756,"past",70,"NEG","EURGBP"
"2005-03-31",0.6858,"past",70,"NEG","EURGBP"
"2005-04-01",0.68598,"past",70,"NEG","EURGBP"
"2005-04-04",0.68505,"past",70,"NEG","EURGBP"
"2005-04-05",0.68413,"past",70,"NEG","EURGBP"
"2005-04-06",0.6845,"past",70,"NEG","EURGBP"
"2005-04-07",0.6876,"past",70,"NEG","EURGBP"
"2005-04-08",0.6859,"past",70,"NEG","EURGBP"
"2005-04-11",0.68603,"past",70,"NEG","EURGBP"
"2005-04-12",0.68291,"past",70,"NEG","EURGBP"
"2005-04-13",0.68172,"past",70,"NEG","EURGBP"
"2005-04-14",0.68094,"past",70,"NEG","EURGBP"
"2005-04-15",0.68275,"past",70,"NEG","EURGBP"
"2005-04-18",0.68415,"past",70,"NEG","EURGBP"
"2005-04-19",0.681,"past",70,"NEG","EURGBP"
"2005-04-20",0.6818,"past",70,"NEG","EURGBP"
"2005-04-21",0.6836,"past",70,"NEG","EURGBP"
"2005-04-22",0.68246,"past",70,"NEG","EURGBP"
"2005-04-25",0.6805,"past",70,"NEG","EURGBP"
"2005-04-26",0.6813,"past",70,"NEG","EURGBP"
"2005-04-27",0.67851,"past",70,"NEG","EURGBP"
"2005-04-28",0.6764,"past",70,"NEG","EURGBP"
"2005-04-29",0.67431,"past",70,"NEG","EURGBP"
"2005-05-02",0.6789,"past",70,"NEG","EURGBP"
"2005-05-03",0.68017,"past",70,"NEG","EURGBP"
"2005-05-04",0.6804,"past",70,"NEG","EURGBP"
"2005-05-05",0.67959,"past",70,"NEG","EURGBP"
"2005-05-06",0.67805,"past",70,"NEG","EURGBP"
"2005-05-09",0.68175,"past",70,"NEG","EURGBP"
"2005-05-10",0.68405,"past",70,"NEG","EURGBP"
"2005-05-11",0.68423,"past",70,"NEG","EURGBP"
"2005-05-12",0.6807,"past",70,"NEG","EURGBP"
"2005-05-13",0.6825,"past",70,"NEG","EURGBP"
"2005-05-16",0.6878,"past",70,"NEG","EURGBP"
"2005-05-17",0.68755,"past",70,"NEG","EURGBP"
"2005-05-18",0.68905,"past",70,"NEG","EURGBP"
"2005-05-19",0.6884,"past",70,"NEG","EURGBP"
"2005-05-20",0.68744,"past",70,"NEG","EURGBP"
"2005-05-23",0.68723,"past",70,"NEG","EURGBP"
"2005-05-24",0.68865,"past",70,"NEG","EURGBP"
"2005-05-25",0.68803,"past",70,"NEG","EURGBP"
"2005-05-26",0.68745,"past",70,"NEG","EURGBP"
"2005-05-27",0.6899,"past",70,"NEG","EURGBP"
"2005-05-30",0.68413,"past",70,"NEG","EURGBP"
"2005-05-31",0.67705,"past",70,"NEG","EURGBP"
"2005-06-01",0.67312,"past",70,"NEG","EURGBP"
"2005-06-02",0.67575,"past",70,"NEG","EURGBP"
"2005-06-03",0.67396,"past",70,"NEG","EURGBP"
"2005-06-06",0.6719,"past",70,"NEG","EURGBP"
"2005-06-07",0.66945,"past",70,"NEG","EURGBP"
"2005-06-08",0.67097,"past",70,"NEG","EURGBP"
"2005-06-09",0.67168,"past",70,"NEG","EURGBP"
"2005-06-10",0.66865,"past",70,"NEG","EURGBP"
"2005-06-13",0.67025,"past",70,"NEG","EURGBP"
"2005-06-14",0.66615,"past",70,"NEG","EURGBP"
"2005-06-15",0.66474,"past",70,"NEG","EURGBP"
"2005-06-16",0.66435,"past",70,"NEG","EURGBP"
"2005-06-17",0.67101,"past",70,"NEG","EURGBP"
"2005-06-20",0.6662,"past",70,"NEG","EURGBP"
"2005-06-21",0.66591,"past",70,"NEG","EURGBP"
"2005-06-22",0.66577,"past",70,"NEG","EURGBP"
"2005-06-23",0.66328,"past",70,"NEG","EURGBP"
"2005-06-24",0.66275,"past",70,"NEG","EURGBP"
"2005-06-27",0.6651,"past",70,"NEG","EURGBP"
"2005-06-28",0.66425,"past",70,"NEG","EURGBP"
"2005-06-29",0.66815,"past",70,"NEG","EURGBP"
"2005-06-30",0.6757,"past",70,"NEG","EURGBP"
"2005-07-01",0.6765,"past",70,"NEG","EURGBP"
"2005-07-04",0.67639,"past",70,"NEG","EURGBP"
"2005-07-05",0.67816,"past",70,"NEG","EURGBP"
"2005-07-06",0.68033,"past",70,"NEG","EURGBP"
"2005-07-07",0.6849,"past",70,"NEG","EURGBP"
"2005-07-08",0.68849,"past",70,"NEG","EURGBP"
"2005-07-11",0.68675,"past",70,"NEG","EURGBP"
"2005-07-12",0.68842,"past",70,"NEG","EURGBP"
"2005-07-13",0.68523,"past",70,"NEG","EURGBP"
"2005-07-14",0.6879,"past",70,"NEG","EURGBP"
"2005-07-15",0.68695,"past",70,"NEG","EURGBP"
"2005-07-18",0.68933,"past",70,"NEG","EURGBP"
"2005-07-19",0.6915,"past",70,"NEG","EURGBP"
"2005-07-20",0.69863,"past",70,"NEG","EURGBP"
"2005-07-21",0.6948,"past",70,"NEG","EURGBP"
"2005-07-22",0.6937,"past",70,"NEG","EURGBP"
"2005-07-25",0.69075,"past",70,"NEG","EURGBP"
"2005-07-26",0.69138,"past",70,"NEG","EURGBP"
"2005-07-27",0.69179,"past",70,"NEG","EURGBP"
"2005-07-28",0.6912,"past",70,"NEG","EURGBP"
"2005-07-29",0.6895,"past",70,"NEG","EURGBP"
"2005-08-01",0.68893,"past",70,"NEG","EURGBP"
"2005-08-02",0.68849,"past",70,"NEG","EURGBP"
"2005-08-03",0.69397,"past",70,"NEG","EURGBP"
"2005-08-04",0.69545,"past",70,"NEG","EURGBP"
"2005-08-05",0.69445,"past",70,"NEG","EURGBP"
"2005-08-08",0.69211,"past",70,"NEG","EURGBP"
"2005-08-09",0.69215,"past",70,"NEG","EURGBP"
"2005-08-10",0.68971,"past",70,"NEG","EURGBP"
"2005-08-11",0.6886,"past",70,"NEG","EURGBP"
"2005-08-12",0.68555,"past",70,"NEG","EURGBP"
"2005-08-15",0.68266,"past",70,"NEG","EURGBP"
"2005-08-16",0.68256,"past",70,"NEG","EURGBP"
"2005-08-17",0.67948,"past",70,"NEG","EURGBP"
"2005-08-18",0.67819,"past",70,"NEG","EURGBP"
"2005-08-19",0.67708,"past",70,"NEG","EURGBP"
"2005-08-22",0.67935,"past",70,"NEG","EURGBP"
"2005-08-23",0.67915,"past",70,"NEG","EURGBP"
"2005-08-24",0.68142,"past",70,"NEG","EURGBP"
"2005-08-25",0.6822,"past",70,"NEG","EURGBP"
"2005-08-26",0.6826,"past",70,"NEG","EURGBP"
"2005-08-29",0.681,"past",70,"NEG","EURGBP"
"2005-08-30",0.68393,"past",70,"NEG","EURGBP"
"2005-08-31",0.68425,"past",70,"NEG","EURGBP"
"2005-09-01",0.68139,"past",70,"NEG","EURGBP"
"2005-09-02",0.6804,"past",70,"NEG","EURGBP"
"2005-09-05",0.67995,"past",70,"NEG","EURGBP"
"2005-09-06",0.67665,"past",70,"NEG","EURGBP"
"2005-09-07",0.67603,"past",70,"NEG","EURGBP"
"2005-09-08",0.67548,"past",70,"NEG","EURGBP"
"2005-09-09",0.67471,"past",70,"NEG","EURGBP"
"2005-09-12",0.6751,"past",70,"NEG","EURGBP"
"2005-09-13",0.6731,"past",70,"NEG","EURGBP"
"2005-09-14",0.67365,"past",70,"NEG","EURGBP"
"2005-09-15",0.67686,"past",70,"NEG","EURGBP"
"2005-09-16",0.67675,"past",70,"NEG","EURGBP"
"2005-09-19",0.67365,"past",70,"NEG","EURGBP"
"2005-09-20",0.67367,"past",70,"NEG","EURGBP"
"2005-09-21",0.67495,"past",70,"NEG","EURGBP"
"2005-09-22",0.6789,"past",70,"NEG","EURGBP"
"2005-09-23",0.6781,"past",70,"NEG","EURGBP"
"2005-09-26",0.67847,"past",70,"NEG","EURGBP"
"2005-09-27",0.67995,"past",70,"NEG","EURGBP"
"2005-09-28",0.68075,"past",70,"NEG","EURGBP"
"2005-09-29",0.68313,"past",70,"NEG","EURGBP"
"2005-09-30",0.6815,"past",70,"NEG","EURGBP"
"2005-10-03",0.6791,"past",70,"NEG","EURGBP"
"2005-10-04",0.67749,"past",70,"NEG","EURGBP"
"2005-10-05",0.67947,"past",70,"NEG","EURGBP"
